Bus_name,Bus Type,Departure Time,Arrival Time,Duration,Fare,Rating,Seat_Availability,Bus Link,Bus Route
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
NueGo,Electric A/C Seater (2+2),18:00,22:55,04h 55m,382,4.0,,https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun
NueGo,Electric A/C Seater (2+2),19:00,22:55,03h 55m,382,3.6,,https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:55,05:45,05h 50m,759,4.6,38,https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun
Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),23:59,07:30,07h 31m,886,3.1,39,https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun
Om Sidh Express,Volvo A/C Semi Sleeper (2+2),17:30,22:00,04h 30m,361,1.0,,https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun
Chandigarh Transport Undertaking (CTU) - 165825,HVAC Seater (2+3),20:08,05:08,09h 00m,592.39,3.5,47,https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,Chandigarh to Baijnath
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,06:30,06h 35m,499,4.5,34,https://www.redbus.in/bus-tickets/chandigarh-to-baijnath,Chandigarh to Baijnath
Chandigarh Transport Undertaking (CTU) - 165786,HVAC Seater (2+3),13:44,20:00,06h 16m,401.9,3.8,,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),14:35,19:15,04h 40m,700,3.8,,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Khurana Bus Service,Volvo A/C (2+2),16:00,20:50,04h 50m,650,4.4,,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Khurana Bus Service,Volvo A/C (2+2),17:00,21:50,04h 50m,650,3.3,,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Khurana Bus Service,,17:00,22:10,05h 10m,750,3.3,,https://www.redbus.in/bus-tickets/pathankot-to-chandigarh,Pathankot to Chandigarh
Chandigarh Transport Undertaking (CTU) - 165962,HVAC Seater (2+3),13:40,19:30,05h 50m,438.9,4.1,,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Om Sidh Express,Volvo A/C Semi Sleeper (2+2),17:30,20:50,03h 20m,361,3.4,,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,02:50,05h 20m,601,3.5,38,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Shree Mahaveer Travels Jaipur,A/C Seater/Sleeper (2+1),22:00,03:15,05h 15m,449,3.7,22,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-haridwar,Chandigarh to Haridwar
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),13:00,17:35,04h 35m,700,3.6,,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot
RAJDHANI TRANSPORT,NON A/C Seater (2+3),13:00,19:00,06h 00m,330,4.5,,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot
RAJDHANI TRANSPORT,NON A/C Seater (2+3),13:23,20:00,06h 37m,330,4.5,,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot
Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),13:40,18:30,04h 50m,699,3.7,,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot
Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),13:45,18:30,04h 45m,699,3.7,,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Chandigarh to Pathankot
Chandigarh Transport Undertaking (CTU) - 165840,HVAC Seater (2+3),11:37,16:37,05h 00m,323.81,4.4,,https://www.redbus.in/bus-tickets/talwara-to-chandigarh,Talwara to Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:00,22:50,06h 50m,608,4.6,,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh
Zimindara Travels,AC Sleeper (2+1),16:00,22:30,06h 30m,599,4.1,,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),17:00,23:30,06h 30m,850,4.0,,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh
Om Sidh Express,Volvo A/C (2+2),17:30,22:00,04h 30m,361,3.4,,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh
Khurana Bus Service,Volvo A/C (2+2),11:10,15:45,04h 35m,467,4.0,,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Amritsar to Chandigarh
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),11:45,16:10,04h 25m,650,3.1,,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Amritsar to Chandigarh
Orbit Aviation Pvt. Ltd.,A/C Seater (2+2),12:30,16:40,04h 10m,650,3.1,,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Amritsar to Chandigarh
MAHARAJA TOUR & TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),14:50,19:15,04h 25m,648,3.8,,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Amritsar to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/amritsar-to-chandigarh,Amritsar to Chandigarh
Om Sidh Express,Volvo A/C Semi Sleeper (2+2),17:30,21:10,03h 40m,361,3.4,,https://www.redbus.in/bus-tickets/chandigarh-to-rishikesh,Chandigarh to Rishikesh
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:55,06:10,06h 15m,854,3.8,38,https://www.redbus.in/bus-tickets/chandigarh-to-rishikesh,Chandigarh to Rishikesh
Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+1),23:59,06:00,06h 01m,886,3.1,35,https://www.redbus.in/bus-tickets/chandigarh-to-rishikesh,Chandigarh to Rishikesh
RAJDHANI TRANSPORT,NON A/C Seater (2+3),10:50,17:40,06h 50m,280,4.5,,https://www.redbus.in/bus-tickets/chandigarh-to-talwara,Chandigarh to Talwara
RAJDHANI TRANSPORT,NON A/C Seater (2+3),12:32,18:40,06h 08m,280,4.5,,https://www.redbus.in/bus-tickets/chandigarh-to-talwara,Chandigarh to Talwara
Chandigarh Transport Undertaking (CTU) - 165846,HVAC Seater (2+3),12:00,18:15,06h 15m,371.43,4.4,,https://www.redbus.in/bus-tickets/dinanagar-punjab-to-chandigarh,Dinanagar (punjab) to Chandigarh
Chandigarh Transport Undertaking (CTU) - 165957,HVAC Seater (2+3),13:45,20:15,06h 30m,506.67,3.8,,https://www.redbus.in/bus-tickets/rishikesh-to-chandigarh,Rishikesh to Chandigarh
Zimindara Travels,AC Sleeper (2+1),16:40,22:30,05h 50m,599,4.3,,https://www.redbus.in/bus-tickets/rishikesh-to-chandigarh,Rishikesh to Chandigarh
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),16:50,23:30,06h 40m,739,3.2,,https://www.redbus.in/bus-tickets/rishikesh-to-chandigarh,Rishikesh to Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:10,22:50,05h 40m,608,4.3,,https://www.redbus.in/bus-tickets/rishikesh-to-chandigarh,Rishikesh to Chandigarh
Laxmi holidays,VE A/C Semi Sleeper (2+2),17:30,23:50,06h 20m,664,4.4,,https://www.redbus.in/bus-tickets/rishikesh-to-chandigarh,Rishikesh to Chandigarh
NueGo,Electric A/C Seater (2+2),10:10,14:05,03h 55m,424,4.5,,https://www.redbus.in/bus-tickets/chandigarh-to-amritsar,Chandigarh to Amritsar
MAHARAJA TOUR & TRAVELS,Volvo AC Seater Pushback 2+2,13:30,17:40,04h 10m,495,4.6,,https://www.redbus.in/bus-tickets/chandigarh-to-amritsar,Chandigarh to Amritsar
MAHARAJA TOUR & TRAVELS,Volvo AC Seater Pushback 2+2,13:50,17:40,03h 50m,495,4.5,,https://www.redbus.in/bus-tickets/chandigarh-to-amritsar,Chandigarh to Amritsar
AdKhurana Bus Service,Volvo A/C (2+2),16:55,21:00,04h 05m,467,3.0,,https://www.redbus.in/bus-tickets/chandigarh-to-amritsar,Chandigarh to Amritsar
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-amritsar,Chandigarh to Amritsar
Chandigarh Transport Undertaking (CTU) - 165906,HVAC Seater (2+3),20:30,07:30,11h 00m,731.43,4.0,47,https://www.redbus.in/bus-tickets/chandigarh-to-agra,Chandigarh to Agra
Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),15:30,23:45,08h 15m,999,3.9,,https://www.redbus.in/bus-tickets/chandigarh-to-agra,Chandigarh to Agra
Ankush travels,A/C Seater / Sleeper (2+2),15:30,02:30,11h 00m,1099,,34,https://www.redbus.in/bus-tickets/chandigarh-to-agra,Chandigarh to Agra
GK Travels,A/C Seater/Sleeper (2+1),16:00,03:00,11h 00m,899,3.6,36,https://www.redbus.in/bus-tickets/chandigarh-to-agra,Chandigarh to Agra
NAYAR TRAVELS (OPC) PVT LTD,A/C Sleeper (2+1),16:30,00:30,08h 00m,1399,2.1,34,https://www.redbus.in/bus-tickets/chandigarh-to-agra,Chandigarh to Agra
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:25,01:00,06h 35m,499,4.9,35,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,01:00,06h 30m,499,4.6,35,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,01:00,06h 15m,630,4.8,36,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
Chandigarh Transport Undertaking (CTU) - 165912,HVAC Seater (2+3),14:32,01:32,11h 00m,640,3.5,47,https://www.redbus.in/bus-tickets/chandigarh-to-katra,Chandigarh to Katra (jammu and kashmir)
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:05,07:30,08h 25m,494,4.4,29,https://www.redbus.in/bus-tickets/chandigarh-to-katra,Chandigarh to Katra (jammu and kashmir)
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:50,07:30,08h 40m,489,4.3,38,https://www.redbus.in/bus-tickets/chandigarh-to-katra,Chandigarh to Katra (jammu and kashmir)
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,08:15,08h 45m,684,4.0,24,https://www.redbus.in/bus-tickets/chandigarh-to-katra,Chandigarh to Katra (jammu and kashmir)
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-katra,Chandigarh to Katra (jammu and kashmir)
Chandigarh Transport Undertaking (CTU) - 165850,HVAC Seater (2+3),12:30,18:20,05h 50m,414.29,3.9,,https://www.redbus.in/bus-tickets/hisar-haryana-to-chandigarh,Hisar (Haryana) to Chandigarh
Chandigarh Transport Undertaking (CTU) - 165729,HVAC Seater (2+3),14:00,19:35,05h 35m,395.24,2.9,,https://www.redbus.in/bus-tickets/rohtak-to-chandigarh,Rohtak to Chandigarh
Hari Das Tour &Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,04:20,04h 25m,699,3.3,31,https://www.redbus.in/bus-tickets/rohtak-to-chandigarh,Rohtak to Chandigarh
Chandigarh Transport Undertaking (CTU) - 165967,HVAC Seater (2+3),16:30,19:30,03h 00m,206.67,4.6,,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,02:30,02h 40m,759,4.3,37,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,02:30,02h 35m,499,4.3,40,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,02:40,02h 45m,569,4.3,12,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
Chandigarh Transport Undertaking (CTU) - 165940,HVAC Seater (2+3),15:40,01:05,09h 25m,554.29,3.7,47,https://www.redbus.in/bus-tickets/chandigarh-to-jammu,Chandigarh to Jammu (j and k)
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:50,06:00,07h 10m,489,4.5,38,https://www.redbus.in/bus-tickets/chandigarh-to-jammu,Chandigarh to Jammu (j and k)
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:05,06:00,06h 55m,494,4.3,29,https://www.redbus.in/bus-tickets/chandigarh-to-jammu,Chandigarh to Jammu (j and k)
AdRadhe Travels,Bharat Benz A/C Sleeper (2+1),21:20,04:45,07h 25m,499,4.0,31,https://www.redbus.in/bus-tickets/chandigarh-to-jammu,Chandigarh to Jammu (j and k)
Laxmi holidays,,23:30,07:00,07h 30m,,4.4,,https://www.redbus.in/bus-tickets/chandigarh-to-jammu,Chandigarh to Jammu (j and k)
Chandigarh Transport Undertaking (CTU) - 165730,HVAC Seater (2+3),15:10,20:40,05h 30m,395.24,4.2,,https://www.redbus.in/bus-tickets/chandigarh-to-rohtak,Chandigarh to Rohtak
Vijay Tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),15:00,20:15,05h 15m,739,4.2,,https://www.redbus.in/bus-tickets/chandigarh-to-rohtak,Chandigarh to Rohtak
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:30,20:35,05h 05m,693,3.4,,https://www.redbus.in/bus-tickets/chandigarh-to-rohtak,Chandigarh to Rohtak
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:25,23:00,05h 35m,601,3.5,,https://www.redbus.in/bus-tickets/chandigarh-to-rohtak,Chandigarh to Rohtak
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:45,00:10,05h 25m,647,3.5,38,https://www.redbus.in/bus-tickets/chandigarh-to-rohtak,Chandigarh to Rohtak
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,05:30,06h 40m,499,4.7,38,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:15,05:25,06h 10m,469,4.6,31,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:30,06:00,06h 30m,499,4.6,45,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
AdGLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),22:25,07:00,08h 35m,463,3.5,31,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Shree Mahaveer Travels Jaipur,VE A/C Seater / Sleeper (2+1),22:00,07:55,09h 55m,719,4.0,22,https://www.redbus.in/bus-tickets/chandigarh-to-haldwani,Chandigarh to Haldwani
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,09:00,09h 30m,854,3.4,35,https://www.redbus.in/bus-tickets/chandigarh-to-haldwani,Chandigarh to Haldwani
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,08:00,10h 30m,740,3.0,38,https://www.redbus.in/bus-tickets/chandigarh-to-haldwani,Chandigarh to Haldwani
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:30,09:00,09h 30m,699,1.2,26,https://www.redbus.in/bus-tickets/chandigarh-to-haldwani,Chandigarh to Haldwani
Chandigarh Transport Undertaking (CTU) - 165784,HVAC Seater (2+3),13:30,19:35,06h 05m,406.67,4.2,,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),21:00,00:50,03h 50m,674,3.6,36,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:15,01:45,04h 30m,630,5.0,18,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),20:45,01:00,04h 15m,600,2.7,28,https://www.redbus.in/bus-tickets/jawala-ji-to-chandigarh,Jawala Ji to Chandigarh
Chandigarh Transport Undertaking (CTU) - 165907,HVAC Seater (2+3),17:00,04:00,11h 00m,731.43,3.5,47,https://www.redbus.in/bus-tickets/agra-to-chandigarh,Agra to Chandigarh
Ankush travels,A/C Seater / Sleeper (2+2),23:30,10:30,11h 00m,1799,,45,https://www.redbus.in/bus-tickets/agra-to-chandigarh,Agra to Chandigarh
JKRTC - 170970,NON A/C Seater (2+3),11:00,20:00,09h 00m,442,3.7,,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh
Laxmi holidays,VE A/C Seater / Sleeper (2+1),22:15,05:10,06h 55m,513,4.5,38,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:50,04:20,07h 30m,665,4.4,31,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh
AdBaru travels,A/C Seater / Sleeper (2+2),21:45,05:05,07h 20m,599,4.0,45,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh
Laxmi holidays,,21:30,04:50,07h 20m,,4.4,,https://www.redbus.in/bus-tickets/jammu-to-chandigarh,Jammu (j and k) to Chandigarh
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:30,22:05,04h 35m,555,2.2,,https://www.redbus.in/bus-tickets/chandigarh-to-hisar-haryana,Chandigarh to Hisar (Haryana)
Jai Balaji Bus Service,AC Seater (2+2),16:50,21:30,04h 40m,440,4.0,,https://www.redbus.in/bus-tickets/chandigarh-to-hisar-haryana,Chandigarh to Hisar (Haryana)
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,00:20,04h 20m,647,2.6,40,https://www.redbus.in/bus-tickets/chandigarh-to-hisar-haryana,Chandigarh to Hisar (Haryana)
Rathore Sonal Travels,A/C Seater/Sleeper (2+1),18:00,00:00,06h 00m,760,2.3,36,https://www.redbus.in/bus-tickets/chandigarh-to-hisar-haryana,Chandigarh to Hisar (Haryana)
Chandigarh Transport Undertaking (CTU) - 165946,HVAC Seater (2+3),19:10,07:40,12h 30m,950.48,3.7,47,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam,Chandigarh to Kathgodam
Shree Mahaveer Travels Jaipur,A/C Seater/Sleeper (2+1),22:00,08:15,10h 15m,899,3.9,22,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam,Chandigarh to Kathgodam
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),23:30,09:15,09h 45m,699,3.7,29,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam,Chandigarh to Kathgodam
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:30,08:20,10h 50m,740,3.5,38,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam,Chandigarh to Kathgodam
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,09:10,09h 40m,854,3.5,38,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam,Chandigarh to Kathgodam
Chandigarh Transport Undertaking (CTU) - 165963,HVAC Seater (2+3),19:50,01:40,05h 50m,438.9,4.2,44,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
Laxmi holidays,VE A/C Semi Sleeper (2+2),17:00,23:50,06h 50m,664,5.0,,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:30,22:50,05h 20m,608,4.8,,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),18:20,23:30,05h 10m,850,3.9,,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
Chandigarh Transport Undertaking (CTU) - 165913,HVAC Seater (2+3),10:15,21:15,11h 00m,640,4.2,,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),20:00,04:50,08h 50m,614,4.0,30,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,04:20,08h 50m,665,4.4,31,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:00,01:30,09h 30m,478,4.3,29,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
Chandigarh Transport Undertaking (CTU) - 165826,HVAC Seater (2+3),18:40,03:40,09h 00m,592.39,4.8,47,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),17:30,01:15,07h 45m,569,4.7,29,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),18:00,01:00,07h 00m,600,3.8,28,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),18:15,01:45,07h 30m,630,4.6,18,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
,,,,,,,,https://www.redbus.in/bus-tickets/baijnath-to-chandigarh,Baijnath to Chandigarh
Chandigarh Transport Undertaking (CTU) - 165855,HVAC Seater (2+3),17:00,23:00,06h 00m,533.34,3.8,,https://www.redbus.in/bus-tickets/narnaul-to-chandigarh,Narnaul to Chandigarh
Hari Das Tour &Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:15,04:20,06h 05m,699,2.5,32,https://www.redbus.in/bus-tickets/narnaul-to-chandigarh,Narnaul to Chandigarh
Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),23:55,05:00,05h 05m,999,2.4,29,https://www.redbus.in/bus-tickets/chandigarh-to-jawala-ji,Chandigarh to Jawala Ji
PEPSU (Punjab) - 66649,Volvo AC Seater (2+2),12:40,18:05,05h 25m,692,4.3,,https://www.redbus.in/bus-tickets/patiala-to-delhi,Patiala to Delhi
PEPSU (Punjab) - 67101,AC Seater Hvac 2+2,15:25,20:26,05h 01m,440,2.8,,https://www.redbus.in/bus-tickets/patiala-to-delhi,Patiala to Delhi
PEPSU (Punjab) - 67142,Volvo AC Seater (2+2),16:00,21:25,05h 25m,692,4.1,,https://www.redbus.in/bus-tickets/patiala-to-delhi,Patiala to Delhi
PEPSU (Punjab) - 67104,AC Seater Hvac 2+2,22:30,03:31,05h 01m,440,3.0,37,https://www.redbus.in/bus-tickets/patiala-to-delhi,Patiala to Delhi
PEPSU (Punjab) - 67160,Volvo AC Seater (2+2),11:45,17:15,05h 30m,692,4.0,,https://www.redbus.in/bus-tickets/delhi-to-patiala,Delhi to Patiala
PEPSU (Punjab) - 66665,Volvo AC Seater (2+2),14:01,19:00,04h 59m,692,4.1,,https://www.redbus.in/bus-tickets/delhi-to-patiala,Delhi to Patiala
PEPSU (Punjab) - 66689,Volvo AC Seater (2+2),15:25,20:25,05h 00m,692,3.6,,https://www.redbus.in/bus-tickets/delhi-to-patiala,Delhi to Patiala
PEPSU (Punjab) - 67140,AC Seater Hvac 2+2,16:00,21:30,05h 30m,440,2.0,,https://www.redbus.in/bus-tickets/delhi-to-patiala,Delhi to Patiala
PEPSU (Punjab) - 66667,Volvo AC Seater (2+2),17:30,22:30,05h 00m,692,4.4,,https://www.redbus.in/bus-tickets/delhi-to-patiala,Delhi to Patiala
Yolo Bus,VE A/C Seater / Sleeper (2+1),22:27,05:00,06h 33m,400,4.5,24,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
IntrCity SmartBus,AC Sleeper (2+1),22:50,05:45,06h 55m,442,4.6,24,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),23:40,05:05,05h 25m,359,4.8,28,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
AdArmaan Tour & Travels,A/C Seater / Sleeper (2+1),22:50,06:00,07h 10m,474,3.0,48,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
,,,,,,,,https://www.redbus.in/bus-tickets/ludhiana-to-delhi,Ludhiana to Delhi
Yolo Bus,VE A/C Seater / Sleeper (2+1),23:30,05:24,05h 54m,400,4.7,28,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,05:00,06h 40m,420,4.6,35,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
Zingbus Plus,Scania A/C Semi Sleeper (2+2),23:05,04:50,05h 45m,342,4.5,29,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
,,,,,,,,https://www.redbus.in/bus-tickets/delhi-to-ludhiana,Delhi to Ludhiana
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:20,06:30,07h 10m,339,4.7,41,https://www.redbus.in/bus-tickets/phagwara-to-delhi,Phagwara to Delhi
